t,x,y,z
13.32,15.503437,1.51536,0.245685
13.34,15.50758,1.516448,0.243063
13.36,15.50791,1.517229,0.243215
13.38,15.508303,1.517225,0.230757
13.4,15.537028,1.508645,0.228519
13.42,15.538179,1.509511,0.233081
13.44,15.53818,1.509566,0.238043
13.46,15.538852,1.510848,0.228304
13.48,15.600114,1.511455,0.221713
13.5,15.599795,1.512586,0.228402
13.52,15.599921,1.513005,0.221213
13.54,15.599901,1.512736,0.213244
13.56,15.599113,1.520249,0.208749
13.58,15.598617,1.521022,0.209441
13.6,15.598541,1.52142,0.205082
13.62,15.598513,1.522388,0.20449
13.64,15.601933,1.521849,0.207745
13.66,15.601389,1.523946,0.203484
13.68,15.601398,1.524264,0.185691
13.7,15.600525,1.52725,0.198016
13.72,15.614246,1.527892,0.193497
13.74,15.614167,1.528189,0.193268
13.76,15.614263,1.528127,0.191124
13.78,15.613109,1.544167,0.192662
13.8,15.623585,1.548283,0.188273
13.82,15.623588,1.548918,0.178149
13.84,15.624215,1.549347,0.185085
13.86,15.774364,1.572403,0.171721
13.88,15.774069,1.572458,0.185016
13.9,15.774365,1.572751,0.179128
13.92,15.774708,1.573035,0.169203
13.94,15.812251,1.568324,0.167048
13.96,15.812402,1.568904,0.168526
13.98,15.812438,1.569366,0.168187
14.0,15.812367,1.56979,0.153338
14.02,15.808253,1.58796,0.16123
14.04,15.80866,1.587702,0.154843
14.06,15.80874,1.587857,0.152742
14.08,15.807783,1.589983,0.145769
14.1,15.808397,1.587803,0.138012
14.12,15.808433,1.588106,0.138809
14.14,15.80823,1.587984,0.140049
14.16,15.807587,1.591033,0.142702
14.18,15.817482,1.592241,0.142649
14.2,15.817716,1.59233,0.133094
14.22,15.817756,1.592063,0.131675
14.24,15.818257,1.597499,0.123396
14.26,15.817735,1.596944,0.12229
14.28,15.817692,1.597362,0.124746
14.3,15.817638,1.597548,0.125351
14.32,15.816361,1.603262,0.123136
14.34,15.816337,1.60319,0.114334
14.36,15.816255,1.603658,0.116103
14.38,15.8163,1.603505,0.107368
14.4,15.844245,1.603306,0.1148
14.42,15.844338,1.603198,0.11481
14.44,15.84423,1.603691,0.098991
14.46,15.844639,1.605247,0.096815
14.48,15.864826,1.606445,0.103742
14.5,15.864567,1.606767,0.080746
14.52,15.864539,1.607015,0.101841
14.54,15.864237,1.609246,0.082752
14.56,15.863282,1.606075,0.088728
14.58,15.863764,1.606269,0.080657
14.6,15.863835,1.605896,0.072804
14.62,15.86423,1.607984,0.077833
14.64,15.841023,1.682742,0.070799
14.66,15.840886,1.683068,0.071414
