t,range
320.84,1.0145535469055176
320.86,1.0177174806594849
320.88,1.0178725719451904
320.9,1.012182593345642
320.92,1.0173019170761108
320.94,1.0171345472335815
320.96,1.009221076965332
320.98,1.0123549699783325
321.0,1.0169872045516968
321.02,1.0145617723464966
321.04,1.0148541927337646
321.06,1.0329996347427368
321.08,1.003785490989685
321.1,1.0184049606323242
321.12,1.014474630355835
321.14,1.0090545415878296
321.16,1.0121715068817139
321.18,1.0089422464370728
321.2,1.0086714029312134
321.22,1.0059996843338013
321.24,1.0176653861999512
321.26,1.0112067461013794
321.28,1.0082913637161255
321.3,1.0064196586608887
321.32,1.0026493072509766
321.34,0.9998912811279297
321.36,1.0086299180984497
321.38,0.9983214139938354
321.4,1.0086407661437988
321.42,1.0104418992996216
321.44,1.0012959241867065
321.46,1.0123636722564697
321.48,1.0005112886428833
321.5,1.010010838508606
321.52,1.0185956954956055
321.54,1.0166912078857422
321.56,1.0166754722595215
321.58,1.025342345237732
321.6,1.0272754430770874
321.62,1.0229679346084595
321.64,1.0298361778259277
321.66,1.0353572368621826
321.68,1.0337529182434082
321.7,1.026853084564209
321.72,1.0339200496673584
321.74,1.0366076231002808
321.76,1.0381436347961426
321.78,1.0416786670684814
321.8,1.0326677560806274
321.82,1.0325473546981812
321.84,1.0330396890640259
321.86,1.02924644947052
321.88,1.0242952108383179
321.9,1.0242695808410645
321.92,1.0229016542434692
321.94,1.0221384763717651
321.96,1.0151941776275635
321.98,1.0164963006973267
322.0,1.0288889408111572
322.02,1.0238385200500488
322.04,1.0227915048599243
322.06,1.0239893198013306
322.08,1.0307365655899048
322.1,1.0247533321380615
322.12,1.0339279174804688
322.14,1.0228177309036255
322.16,1.0283172130584717
322.18,1.0253371000289917
322.2,1.0320703983306885
322.22,1.0301382541656494
322.24,1.0207958221435547
322.26,1.0240854024887085
322.28,1.0344104766845703
322.3,1.0202715396881104
322.32,1.0253993272781372
322.34,1.0216879844665527
322.36,1.0235416889190674
322.38,1.038346529006958
322.4,1.0326027870178223
322.42,1.0350309610366821
322.44,1.0310202836990356
322.46,1.037327766418457
322.48,1.0345655679702759
322.5,1.032835602760315
322.52,1.0321624279022217
322.54,1.0258492231369019
322.56,1.0312886238098145
322.58,1.0391253232955933
322.6,1.0335580110549927
322.62,1.025207281112671
322.64,1.0270143747329712
322.66,1.0322751998901367
322.68,1.0437341928482056
322.7,1.0313420295715332
322.72,1.0305335521697998
322.74,1.0364452600479126
322.76,1.02838134765625
322.78,1.0389025211334229
322.8,1.034967303276062
322.82,1.0337471961975098
322.84,1.0349514484405518
322.86,1.0399707555770874
322.88,1.043238639831543
322.9,1.0422933101654053
322.92,1.0280746221542358
322.94,1.0371922254562378
322.96,1.0311415195465088
322.98,1.0235304832458496
323.0,1.029455542564392
323.02,1.0358178615570068
323.04,1.029928207397461
323.06,1.0324029922485352
323.08,1.028059482574463
323.1,1.0311932563781738
323.12,1.025228500366211
323.14,1.0265506505966187
323.16,1.0320841073989868
323.18,1.0330244302749634
323.2,1.0257368087768555
323.22,1.0189327001571655
323.24,1.0298092365264893
323.26,1.0286399126052856
323.28,1.0342752933502197
323.3,1.0221240520477295
323.32,1.029333233833313
323.34,1.0231059789657593
323.36,1.025124430656433
323.38,1.0320522785186768
323.4,1.024160385131836
323.42,1.0326604843139648
323.44,1.032175898551941
323.46,1.0203436613082886
323.48,1.0263818502426147
323.5,1.014355182647705
323.52,1.0231068134307861
323.54,1.0249300003051758
323.56,1.018153190612793
323.58,1.0229967832565308
323.6,1.0302424430847168
323.62,1.0253844261169434
323.64,1.0238593816757202
323.66,1.0341860055923462
323.68,1.025718092918396
323.7,1.0367873907089233
323.72,1.0296634435653687
323.74,1.034407377243042
323.76,1.0280193090438843
323.78,1.0203499794006348
323.8,1.0249053239822388
323.82,1.0274494886398315
323.84,1.0357486009597778
323.86,1.0266247987747192
323.88,1.0330448150634766
323.9,1.030412197113037
323.92,1.0318483114242554
323.94,1.0310943126678467
323.96,1.052518367767334
323.98,1.0407390594482422
324.0,1.0385081768035889
324.02,1.031057596206665
324.04,1.0417826175689697
324.06,1.034065842628479
324.08,1.025696039199829
324.1,1.0364962816238403
324.12,1.029363751411438
324.14,1.0391887426376343
324.16,1.0330449342727661
324.18,1.0365891456604004
324.2,1.037276268005371
324.22,1.0356680154800415
324.24,1.0343914031982422
324.26,1.0317941904067993
324.28,1.025773286819458
324.3,1.0374691486358643
324.32,1.0284168720245361
324.34,1.0389107465744019
324.36,1.03607177734375
324.38,1.0409601926803589
324.4,1.0447180271148682
324.42,1.0407912731170654
324.44,1.0487595796585083
324.46,1.0339326858520508
324.48,1.0339006185531616
324.5,1.0439003705978394
324.52,1.0413988828659058
324.54,1.033547282218933
324.56,1.0408471822738647
324.58,1.030806303024292
324.6,1.0384604930877686
324.62,1.029951810836792
324.64,1.0432356595993042
324.66,1.0411460399627686
324.68,1.03854501247406
324.7,1.0454140901565552
324.72,1.0402246713638306
324.74,1.0425097942352295
324.76,1.0526378154754639
324.78,1.0411920547485352
324.8,1.0380462408065796
324.82,1.04776930809021
324.84,1.0359269380569458
324.86,1.032507061958313
324.88,1.0314397811889648
324.9,1.0326080322265625
324.92,1.0426380634307861
324.94,1.040157437324524
324.96,1.0431792736053467
324.98,1.0385010242462158
325.0,1.0345128774642944
325.02,1.0313529968261719
325.04,1.0395264625549316
325.06,1.0433874130249023
325.08,1.034960150718689
325.1,1.0306196212768555
325.12,1.0306090116500854
325.14,1.0330289602279663
325.16,1.0368566513061523
325.18,1.0393664836883545
325.2,1.0293242931365967
325.22,1.0341236591339111
325.24,1.0371551513671875
325.26,1.034764051437378
325.28,1.0372943878173828
325.3,1.0291136503219604
325.32,1.0302833318710327
325.34,1.0347398519515991
325.36,1.0356953144073486
325.38,1.0400609970092773
325.4,1.0373543500900269
325.42,1.0434564352035522
325.44,1.0385459661483765
325.46,1.0335713624954224
325.48,1.03868567943573
325.5,1.037484884262085
325.52,1.0340046882629395
325.54,1.0322721004486084
325.56,1.0307263135910034
325.58,1.033111333847046
325.6,1.027406930923462
325.62,1.0294743776321411
325.64,1.0262506008148193
325.66,1.0184866189956665
325.68,1.0302144289016724
325.7,1.0291868448257446
325.72,1.0272318124771118
325.74,1.0305019617080688
325.76,1.0173277854919434
325.78,1.0134553909301758
325.8,1.0032647848129272
325.82,1.0141829252243042
325.84,1.0164003372192383
325.86,1.0068837404251099
325.88,1.005495548248291
325.9,1.0125815868377686
325.92,1.0045405626296997
325.94,1.0060665607452393
325.96,0.9975989460945129
325.98,0.9998361468315125
326.0,0.9958358407020569
326.02,0.9967140555381775
326.04,0.9972363114356995
326.06,0.9980685114860535
326.08,1.0013169050216675
326.1,0.9993999004364014
326.12,1.0013350248336792
326.14,1.0062110424041748
326.16,0.9921925067901611
326.18,0.9971644282341003
326.2,1.000495195388794
326.22,0.9953856468200684
326.24,0.9958606362342834
326.26,0.9985018372535706
326.28,1.0030673742294312
326.3,0.9915198087692261
326.32,0.9904699325561523
326.34,0.9983353018760681
326.36,0.9913951754570007
326.38,1.0077924728393555
326.4,1.016537070274353
326.42,1.0027024745941162
326.44,1.0107355117797852
326.46,1.0041370391845703
326.48,1.0063360929489136
326.5,1.009109377861023
326.52,0.9932057857513428
326.54,1.0008140802383423
326.56,0.9948989152908325
326.58,0.9873030781745911
326.6,0.9975407123565674
326.62,0.9996393322944641
326.64,1.005545735359192
326.66,0.9954354166984558
326.68,1.0090103149414062
326.7,0.9947575926780701
326.72,1.004284381866455
326.74,0.9999659061431885
326.76,1.0009441375732422
326.78,0.9940037131309509
326.8,1.008560061454773
326.82,0.9973113536834717
326.84,1.0014761686325073
326.86,1.0079725980758667
326.88,1.0069278478622437
326.9,1.0084995031356812
326.92,0.9978448152542114
326.94,0.9940871596336365
326.96,1.0025660991668701
326.98,1.0072897672653198
327.0,0.9956880211830139
327.02,0.9949437975883484
327.04,1.0103638172149658
327.06,0.994067907333374
327.08,1.0055623054504395
327.1,1.0094319581985474
327.12,1.0079927444458008
327.14,1.0127646923065186
327.16,1.0082473754882812
327.18,1.023930311203003
327.2,1.0147209167480469
327.22,1.0160009860992432
327.24,1.0069938898086548
327.26,1.018312692642212
327.28,1.0120347738265991
327.3,1.0177356004714966
327.32,1.0119737386703491
327.34,1.01751708984375
327.36,1.014980435371399
327.38,1.0204010009765625
327.4,1.012109398841858
327.42,1.0259757041931152
327.44,1.0205950736999512
