t,x,y,z,qx,qy,qz,qw,vx,vy,vz
39.1,-1.6379308658196967e-08,1.1605649232708339e-07,0.4632519999177157,-5.36904789423265e-18,-3.560697679635679e-18,7.81514561757308e-08,0.9999999999999969,-1.1947646214294515e-17,-2.0466366354138854e-17,0.1379836994064243
39.12,-1.6379308658469698e-08,1.1605649232725576e-07,0.4660273854588336,9.778286751503543e-19,2.9753534332201314e-19,7.815145617524536e-08,0.9999999999999969,-1.4012407662893635e-17,2.024332719492229e-17,0.1391385720090621
39.14,-1.6379308658724758e-08,1.1605649232764341e-07,0.46883582847258587,1.230194540074747e-17,5.055103058469466e-18,7.815145617500558e-08,0.9999999999999969,-1.2152159359802701e-17,1.6454978592324687e-17,0.14085485332725467
39.16,-1.637930865879108e-08,1.1605649232715533e-07,0.4716778453736466,1.26007437399772e-18,6.4786233867503385e-18,7.815145617540101e-08,0.9999999999999969,-6.913714640779698e-19,-3.186633018168773e-17,0.142503257843285
39.18,-1.6379308658731084e-08,1.1605649232700853e-07,0.47450054398919317,-1.6878814016892376e-19,6.0558212027340875e-18,7.815145617557166e-08,0.9999999999999969,-1.7576286569784265e-18,1.0377582546121672e-17,0.13959478364471978
39.2,-1.6379308658679273e-08,1.1605649232693518e-07,0.477212288526803,-9.920524424725925e-19,6.7396169035067245e-18,7.815145617551252e-08,0.9999999999999969,9.303654158522816e-18,-1.3139414352539546e-17,0.13504972693099693
39.22,-1.6379308658297645e-08,1.1605649232682397e-07,0.4799254916726777,-3.3396673634323644e-18,-9.488833826837371e-19,7.815145617625285e-08,0.9999999999999969,1.8537782985251972e-17,-2.7072781844161024e-18,0.13605715288860787
39.24,-1.6379308658125253e-08,1.1605649232685191e-07,0.4826728773199691,-2.841124847813858e-18,-3.809108454999768e-18,7.815145617648144e-08,0.9999999999999969,4.514979686353412e-18,-7.870508551546471e-19,0.13775679753933456
39.26,-1.63793086583097e-08,1.1605649232655712e-07,0.48545589829881197,-1.1933910673442434e-17,1.6845392098071315e-18,7.8151456176355e-08,0.9999999999999969,-1.116566235607603e-17,-1.8365950934701336e-17,0.13962887696038484
39.28,-1.6379308658413387e-08,1.1605649232642465e-07,0.4882355107916416,-1.8364554616342827e-17,4.78124005808156e-18,7.815145617606827e-08,0.9999999999999969,-3.858193629749186e-18,-5.384631926710714e-18,0.1378054328472933
39.3,-1.6379308658312967e-08,1.1605649232680567e-07,0.4909429939237264,-1.3282470307855141e-17,3.093928940990592e-18,7.815145617621391e-08,0.9999999999999969,1.1049227012431297e-17,1.9296824833779817e-17,0.13518313856362152
39.32,-1.6379308658117514e-08,1.1605649232706442e-07,0.49364355595194553,-1.2855043232842663e-17,-7.159479328574451e-19,7.815145617662778e-08,0.9999999999999969,6.422779612127451e-18,1.2849057529901755e-17,0.1344521431526413
39.34,-1.6379308658208385e-08,1.1605649232755139e-07,0.49631403870653046,-6.2826396321404624e-18,2.807468289780623e-18,7.815145617618712e-08,0.9999999999999969,-1.3571495055456126e-18,1.845892203114714e-17,0.13366495831570457
39.36,-1.6379308658184966e-08,1.1605649232767922e-07,0.49900264771298897,-8.637756102957793e-18,3.2653546712250007e-18,7.81514561763542e-08,0.9999999999999969,9.66453428489399e-19,4.214035689344178e-18,0.13473843558023946
39.38,-1.6379308658118653e-08,1.1605649232799077e-07,0.5017287955727667,-5.314875046037418e-18,2.831174417600324e-18,7.81514561763693e-08,0.9999999999999969,3.9273696802404525e-18,2.187195347304267e-17,0.1368735104285368
39.4,-1.63793086579722e-08,1.1605649232869688e-07,0.504452412397103,9.601521748288706e-18,2.7710452929543688e-19,7.815145617621689e-08,0.9999999999999969,8.56299650549093e-18,3.942405407495443e-17,0.13492828502619236
39.42,-1.637930865791335e-08,1.1605649232882425e-07,0.507104252007317,1.1559988729140135e-17,-1.9003358745001354e-19,7.815145617596598e-08,0.9999999999999969,-1.1150262304044763e-18,-4.676500426793774e-18,0.1324728762849947
39.44,-1.637930865796569e-08,1.1605649232894912e-07,0.5097289800375929,1.697711509647931e-17,1.8458601630879582e-18,7.815145617564607e-08,0.9999999999999969,-1.1265991245930634e-18,2.0313276791526288e-17,0.12988730828242812
39.46,-1.6379308657989616e-08,1.1605649232884303e-07,0.5122750155826622,1.8494908903428352e-17,3.1947913432652762e-18,7.815145617546267e-08,0.9999999999999969,-3.957676991755523e-18,-2.031360021691285e-17,0.12722108960717682
39.48,-1.637930865794621e-08,1.1605649232827916e-07,0.5148474853730801,9.95872257769126e-18,3.0252816695613126e-18,7.815145617549358e-08,0.9999999999999969,4.77713509893398e-18,-1.659253568408457e-17,0.1292286824013278
39.5,-1.6379308657922253e-08,1.1605649232813838e-07,0.5174788794254838,1.2885302595791766e-17,3.736615274305865e-18,7.8151456175234e-08,0.9999999999999969,-3.6008548213104035e-18,-3.822742752230343e-18,0.1323759384724954
39.52,-1.637930865795204e-08,1.1605649232790235e-07,0.5201268974925605,1.3128579401431635e-17,6.133978534440141e-18,7.815145617478538e-08,0.9999999999999969,9.63263525932824e-20,-9.87022273899095e-18,0.13142001113770618
39.54,-1.6379308657862594e-08,1.1605649232756179e-07,0.5226895570070588,1.0641567252617665e-17,5.868476808130717e-18,7.815145617479158e-08,0.9999999999999969,1.4506353698240649e-18,-1.4418158523542542e-17,0.12696221617479742
39.56,-1.6379308657662228e-08,1.1605649232720671e-07,0.5252321596630626,7.448241922275555e-18,2.8653621473666553e-18,7.815145617483595e-08,0.9999999999999969,9.777764993403808e-18,-1.7926515430963786e-17,0.12760971487756345
39.58,-1.6379308657575155e-08,1.160564923268892e-07,0.5277838732233953,4.487716423181006e-18,2.814516894530602e-18,7.815145617512239e-08,0.9999999999999969,2.9026760161792515e-18,-1.1363044913256842e-17,0.12665882705800158
39.6,-1.6379308657475864e-08,1.1605649232681436e-07,0.5302990896337337,7.044738178741856e-18,2.0631017821116965e-18,7.815145617469938e-08,0.9999999999999969,4.216547147200436e-18,-6.2159264479457956e-18,0.12605810841134213
